MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Rainfall,RISK_MM,RainToday,RainTomorrow
18.1,24.3,39,26,20,59,64,1022,1021.7,2,7,21.9,22.2,0,0,0,0
17.2,24.4,33,15,17,58,67,1019.7,1017.1,2,3,22.5,22.1,0,0,0,0
17.2,24.4,33,15,17,58,67,1019.7,1017.1,2,3,22.5,22.1,0,0,0,0
17.2,24,28,13,9,57,63,1015.7,1013.8,2,7,23.5,21.7,0,0,0,0
17.2,24,28,13,9,57,63,1015.7,1013.8,2,7,23.5,21.7,0,0,0,0
19.4,24.6,44,31,28,72,68,1018,1015.7,6,3,22.8,23.6,0,0.8,0,0
19.4,24.6,44,31,28,72,68,1018,1015.7,6,3,22.8,23.6,0,0.8,0,0
19.6,23.9,46,30,24,77,74,1014.7,1012.2,7,7,22.3,22.4,0.8,0,0,0
19.9,24.7,35,17,22,92,70,1015.2,1013.8,7,6,20.2,23.2,0.6,0.4,0,0
20,24.3,35,19,19,67,67,1019.8,1019.1,6,3,22.6,22.8,0,0,0,0
20,24.3,35,19,19,67,67,1019.8,1019.1,6,3,22.6,22.8,0,0,0,0
19.6,24.9,39,19,20,59,67,1015.5,1013,3,7,23.1,22.9,0,0,0,0
19.6,24.9,39,19,20,59,67,1015.5,1013,3,7,23.1,22.9,0,0,0,0
18.9,23.5,35,17,20,56,54,1013.3,1012.8,5,1,21.6,22.6,0,0,0,0
18.9,23.5,35,17,20,56,54,1013.3,1012.8,5,1,21.6,22.6,0,0,0,0
17.2,24.7,31,9,19,59,71,1015.7,1014.4,6,6,22.5,22.1,0,0,0,0
21,26.6,37,24,22,87,88,1013.3,1012.3,7,7,23.8,24.3,0.6,0.6,0,0
21,26.6,37,24,22,87,88,1013.3,1012.3,7,7,23.8,24.3,0.6,0.6,0,0
19.8,26.4,20,9,13,75,71,1013.1,1012.3,4,1,25.1,25.6,0.6,0,0,0
19.8,26.4,20,9,13,75,71,1013.1,1012.3,4,1,25.1,25.6,0.6,0,0,0
21.6,27.9,19,13,7,81,75,1015.7,1013.9,6,5,25,25.8,0,0,0,0
21.6,27.9,19,13,7,81,75,1015.7,1013.9,6,5,25,25.8,0,0,0,0
22.4,26.3,37,22,24,79,77,1006.1,1004.1,3,2,25.1,25.6,0,0.4,0,0
21.4,26,56,31,31,74,75,1013.2,1011.7,6,7,23.5,23.5,0,0,0,0
19.8,25.4,39,20,17,64,61,1020.2,1018.5,2,1,24.4,24.1,0,0,0,0
21.7,26.6,35,17,19,80,78,1021.8,1020.1,3,3,23.8,24.2,0,0,0,0
21.7,26.6,35,17,19,80,78,1021.8,1020.1,3,3,23.8,24.2,0,0,0,0
21.9,25.7,44,26,28,77,73,1024.2,1022.4,6,3,24.3,24,0,0.8,0,0
21.9,25.7,44,26,28,77,73,1024.2,1022.4,6,3,24.3,24,0,0.8,0,0
22.1,25.4,41,24,24,84,84,1021,1019.6,7,7,23.5,23.5,0,0.2,0,0
22.1,25.4,41,24,24,84,84,1021,1019.6,7,7,23.5,23.5,0,0.2,0,0
21.8,25.9,46,28,30,69,71,1022.1,1019.9,5,3,24.1,24.2,0.2,0.6,0,0
21.1,26.2,39,24,28,74,71,1014.9,1011.8,7,2,24.3,24.5,0.6,0,0,0
20.4,25.4,31,17,19,69,68,1015.2,1013.6,1,2,23.7,24.2,0,0.4,0,0
20.4,25.4,31,17,19,69,68,1015.2,1013.6,1,2,23.7,24.2,0,0.4,0,0
18.2,24.7,30,9,19,65,71,1015.6,1014,2,3,22.8,23.1,0,0,0,0
18.2,24.7,30,9,19,65,71,1015.6,1014,2,3,22.8,23.1,0,0,0,0
18,25,30,9,15,72,69,1017.8,1015.3,1,7,23.3,23.3,0,0,0,0
18,25,30,9,15,72,69,1017.8,1015.3,1,7,23.3,23.3,0,0,0,0
19.5,26.3,37,24,22,75,76,1017.5,1016,1,2,24.4,23.8,0,0,0,0
19.5,25.2,39,22,17,77,64,1019.5,1018.2,4,3,22.6,22.9,0.6,0,0,0
19.5,25.2,39,22,17,77,64,1019.5,1018.2,4,3,22.6,22.9,0.6,0,0,0
18.3,24.6,30,13,11,66,64,1020.7,1018.8,3,7,23.5,23.2,0,0,0,0
18.3,24.6,30,13,11,66,64,1020.7,1018.8,3,7,23.5,23.2,0,0,0,0
18,24.6,20,2,9,79,78,1019.9,1017.7,5,6,22.2,22.4,0.4,0.4,0,0
18,24.6,20,2,9,79,78,1019.9,1017.7,5,6,22.2,22.4,0.4,0.4,0,0
18.8,24.2,41,15,20,79,71,1017.7,1014,2,1,22.7,22.8,0,0,0,0
18.8,24.2,41,15,20,79,71,1017.7,1014,2,1,22.7,22.8,0,0,0,0
19.6,24.3,37,19,26,60,65,1022.2,1018.9,1,5,23.3,22.4,0,0,0,0
19.6,24.3,37,19,26,60,65,1022.2,1018.9,1,5,23.3,22.4,0,0,0,0
19.3,23.6,41,24,24,80,80,1025.1,1022.7,5,7,21.9,21.5,0.8,0.2,0,0
19.3,23.6,41,24,24,80,80,1025.1,1022.7,5,7,21.9,21.5,0.8,0.2,0,0
18.2,22.6,37,22,20,71,74,1019.3,1016.5,8,3,21.1,21.3,0,0,0,0
18.2,22.6,37,22,20,71,74,1019.3,1016.5,8,3,21.1,21.3,0,0,0,0
17,22.4,26,13,15,66,68,1021.3,1019.7,1,1,20.9,21.1,0,0,0,0
17,22.4,26,13,15,66,68,1021.3,1019.7,1,1,20.9,21.1,0,0,0,0
19.6,21.9,61,41,31,59,55,1010.8,1011.2,1,8,21.6,21,0.4,0.4,0,0
15.5,20.4,50,17,26,59,66,1026.7,1023.3,1,8,18.8,19,0.3,0,0,0
15.5,20.4,50,17,26,59,66,1026.7,1023.3,1,8,18.8,19,0.3,0,0,0
15.7,20.8,35,13,24,70,73,1016.3,1015.4,1,1,19,20.3,0,0,0,0
15.7,20.8,35,13,24,70,73,1016.3,1015.4,1,1,19,20.3,0,0,0,0
16.1,20.3,54,17,28,72,65,1022.5,1021.5,4,8,18.1,19.9,0,0,0,0
16.1,20.3,54,17,28,72,65,1022.5,1021.5,4,8,18.1,19.9,0,0,0,0
14.7,18.5,54,24,22,59,66,1031,1027.4,8,8,17.7,17.4,0.4,0,0,0
14.7,18.5,54,24,22,59,66,1031,1027.4,8,8,17.7,17.4,0.4,0,0,0
15.8,19.5,41,19,22,56,59,1025.3,1022.4,3,8,18,17.8,0,0.4,0,0
17.4,20.9,50,31,13,63,81,1023.2,1019.8,8,8,18.6,18.1,0.2,0.4,0,0
15.5,19.4,54,30,26,66,64,1014.4,1013.7,4,8,17.9,18,0.8,0.2,0,0
15.3,19.8,41,19,17,76,64,1022.8,1020.9,8,3,17,18.1,0.3,0,0,0
15.1,18.6,39,13,13,50,50,1025.1,1022.5,8,6,17,17.5,0,0,0,0
14.2,18.9,33,13,13,58,54,1023,1020.7,1,2,17.3,17.8,0,0.4,0,0
14.2,18.9,33,13,13,58,54,1023,1020.7,1,2,17.3,17.8,0,0.4,0,0
15.5,20.4,35,17,24,79,87,1021.3,1019.7,6,8,18.6,18.7,0.4,0.2,0,0
17.8,21.4,54,22,24,80,80,1014.9,1011.6,7,8,19.9,20.2,0.8,0.6,0,0
13.7,19.1,30,17,17,54,52,1021.5,1019.2,8,1,17.6,18.1,0.4,0,0,0
14.4,18.7,28,13,11,59,57,1019,1016.3,2,4,17.3,18.2,0,0,0,0
14.4,18.7,28,13,11,59,57,1019,1016.3,2,4,17.3,18.2,0,0,0,0
11.8,20.7,33,9,13,58,58,1017.3,1013.1,8,2,17.5,20,0,0.2,0,0
12.3,17.1,76,28,37,54,51,1015.2,1012.7,4,2,15.2,15.5,1,0.3,0,0
12.2,19,26,6,7,64,64,1020.6,1018.7,7,8,17,17.9,0,0,0,0
16,20.6,39,28,15,65,70,1019.2,1016,1,3,19.3,20.2,0,0,0,0
14.9,19.5,30,11,6,100,47,1026.3,1023.6,8,8,17.1,18.3,0,0,0,0
14.9,19.5,30,11,6,100,47,1026.3,1023.6,8,8,17.1,18.3,0,0,0,0
12.5,20.3,30,17,13,58,65,1024.9,1023,1,8,18.6,18.5,0,0,0,0
15.3,19,50,24,31,63,53,1026.7,1023.9,8,2,17.1,16.8,0.4,0.3,0,0
15.3,19,50,24,31,63,53,1026.7,1023.9,8,2,17.1,16.8,0.4,0.3,0,0
11.3,17.9,33,9,19,59,50,1025,1021.8,8,5,14.7,15.6,0.3,0,0,0
11.3,17.9,33,9,19,59,50,1025,1021.8,8,5,14.7,15.6,0.3,0,0,0
13.8,20.9,33,17,17,68,70,1026.6,1024.2,1,8,19.2,19.6,0,0.2,0,0
18,21.4,54,28,28,91,68,1018.4,1016.5,8,5,18.4,20.2,0.8,0.2,0,0
17.1,20.7,50,35,28,77,78,1013.1,1012.5,8,8,18.1,19,0.8,0.2,0,0
19.3,21.6,39,24,26,70,57,1015,1013.7,2,1,20.4,20.7,0,0,0,0
15,21.7,52,24,22,68,71,1012.9,1009.3,7,8,19.9,20,0,0,0,0
15.4,20,63,33,31,51,53,1016.6,1016.3,3,8,18.3,19.3,0.4,0,0,0
15.4,20.8,31,19,15,65,61,1020.7,1018.3,1,5,19.2,19.3,0,0,0,0
15.4,20.8,31,19,15,65,61,1020.7,1018.3,1,5,19.2,19.3,0,0,0,0
13.4,21.3,37,22,19,66,94,1012.1,1010.8,8,8,19.7,17.8,0,0.4,0,0
13,20.3,31,17,13,61,53,1023.2,1022.5,8,3,17.7,18.1,0.2,0,0,0
14.7,22.2,35,19,22,66,70,1019.6,1017.5,3,8,20.4,20.2,0,0,0,0
14.7,19.8,30,17,15,47,45,1021.8,1019.5,1,1,17.8,18.5,0,0,0,0
14.6,21.2,26,13,13,68,62,1020.5,1018.2,1,1,18.8,19.9,0.6,0,0,0
15.3,20.3,39,24,17,54,46,1019.1,1016.6,3,2,19.2,18.5,0.2,0,0,0
16.7,21.5,48,26,22,61,58,1013.7,1014.4,3,8,20.1,20.8,0.4,0,0,0
16.5,22.9,35,13,17,65,61,1017.4,1014.4,8,7,20.8,20.8,0,0,0,0
16.5,22.9,35,13,17,65,61,1017.4,1014.4,8,7,20.8,20.8,0,0,0,0
18.6,23.4,54,28,31,68,72,1023.2,1020,8,8,21.7,20.9,0,0,0,0
17.2,22.7,33,17,20,65,64,1013.9,1014.2,2,1,21.5,20.9,0,0,0,0
17.2,22.7,33,17,20,65,64,1013.9,1014.2,2,1,21.5,20.9,0,0,0,0
16.2,23.1,26,15,19,68,63,1016.9,1016.3,3,1,21.7,21.9,0,0,0,0
16.1,23,30,13,19,65,64,1019.4,1018.2,3,1,21.4,21.5,0,0,0,0
16,23.2,28,11,17,64,66,1017.7,1015.4,8,8,21.4,22.4,0,0,0,0
15,22.8,31,15,17,56,61,1021,1019,1,8,22.1,20.8,0,0,0,0
15,22.8,31,15,17,56,61,1021,1019,1,8,22.1,20.8,0,0,0,0
15.7,24.3,30,17,15,53,61,1019,1017.9,6,7,22.4,21.6,0,0,0,0
17.8,24.9,30,15,17,77,65,1015.5,1014,8,6,22.5,23.9,0.8,0.4,0,0
18,24.4,33,13,17,77,66,1013.3,1011.6,8,1,22.4,23.3,0,0.8,0,0
19.6,25.3,41,28,28,68,77,1016.5,1014.4,8,8,24.1,23.4,0,0,0,0
19.6,25.3,41,28,28,68,77,1016.5,1014.4,8,8,24.1,23.4,0,0,0,0
20.1,26.1,30,15,19,74,72,1012.8,1012.5,1,6,24.6,24.9,0,0,0,0
20.1,26.1,30,15,19,74,72,1012.8,1012.5,1,6,24.6,24.9,0,0,0,0
19.7,26.1,31,15,17,68,74,1013.7,1012.5,6,7,25.3,24.5,0,0,0,0
17.4,26.2,46,28,28,65,72,1008.2,1005.9,2,8,24.5,24.5,0,0.8,0,0
19.4,24.9,30,13,17,53,53,1018.5,1015.9,8,8,22,22.9,0,0,0,0
19.4,24.9,30,13,17,53,53,1018.5,1015.9,8,8,22,22.9,0,0,0,0
18.4,25.5,31,13,15,53,56,1015.7,1014.3,1,1,23.8,23.6,0,0,0,0
19.4,26.5,39,19,22,70,68,1018.8,1017.7,8,8,24.1,24.6,0,0.8,0,0
22.2,26.9,44,22,28,82,75,1016.8,1015.6,8,7,24.2,25.9,0,0,0,0
22.2,26.9,44,22,28,82,75,1016.8,1015.6,8,7,24.2,25.9,0,0,0,0
21.4,26.2,56,28,31,66,61,1011.3,1007.7,4,7,24.1,24.6,0,0,0,0
21.4,26.2,56,28,31,66,61,1011.3,1007.7,4,7,24.1,24.6,0,0,0,0
21.5,26.7,44,26,24,69,65,1008.5,1006.7,4,3,24.3,25.3,0,0,0,0
18.4,25.9,30,9,11,68,58,1010.7,1008.9,8,8,22.6,24.5,0,0,0,0
20.7,26.3,33,15,20,62,72,1016.8,1015.1,8,8,24.9,24.2,0,0.2,0,0
20.7,26.3,33,15,20,62,72,1016.8,1015.1,8,8,24.9,24.2,0,0.2,0,0
19.4,25.5,46,22,20,58,57,1017.9,1016,1,1,24.1,24.5,0.2,0.6,0,0
21,26,57,31,35,72,74,1021.6,1019.5,8,8,24.6,25.1,0.6,0,0,0
21,26,57,31,35,72,74,1021.6,1019.5,8,8,24.6,25.1,0.6,0,0,0
22,25,54,30,28,71,73,1018.9,1017,8,8,24.3,23.6,0,0.4,0,0
19,24,43,24,24,58,58,1021.1,1019.3,3,1,22.5,23.3,0,0.2,0,0
19,24,35,17,19,65,64,1021.5,1019.2,1,8,23,22.9,0,0,0,0
19,24,35,17,19,65,64,1021.5,1019.2,1,8,23,22.9,0,0,0,0
17,24,30,7,13,57,55,1020.4,1018.1,8,8,21.5,22.1,0,0,0,0
18,25,37,17,22,75,69,1018.8,1016.5,8,8,22.7,24.2,0,0,0,0
18,25,37,17,22,75,69,1018.8,1016.5,8,8,22.7,24.2,0,0,0,0
21.2,26.1,41,26,28,87,89,1014.9,1013.5,8,8,23.6,24.6,0.2,0,0,0
21.2,26.1,41,26,28,87,89,1014.9,1013.5,8,8,23.6,24.6,0.2,0,0,0
23,27.8,41,22,19,88,87,1013.8,1011.2,8,8,24.7,24.5,0,0,0,0
23,27.8,41,22,19,88,87,1013.8,1011.2,8,8,24.7,24.5,0,0,0,0
17.8,23.3,41,20,22,86,51,1022.4,1020.5,8,6,18.5,22,0.2,0,0,0
17.8,23.3,41,20,22,86,51,1022.4,1020.5,8,6,18.5,22,0.2,0,0,0
20.3,24.9,37,26,24,80,68,1019.1,1015.9,8,8,22.3,23.6,0,0,0,0
20.3,24.9,37,26,24,80,68,1019.1,1015.9,8,8,22.3,23.6,0,0,0,0
21.7,25.7,46,22,26,94,85,1016,1013.8,7,8,22.5,24.1,0,0,0,0
16.9,23.5,37,15,20,57,62,1022.7,1020.8,1,1,21.8,21.8,0,0,0,0
16.9,23.5,37,15,20,57,62,1022.7,1020.8,1,1,21.8,21.8,0,0,0,0
16.6,23.3,41,19,22,56,55,1023.3,1021.1,1,1,19.7,21.5,0.4,0.2,0,0
16.6,23.3,41,19,22,56,55,1023.3,1021.1,1,1,19.7,21.5,0.4,0.2,0,0
18.1,23.2,35,24,17,55,54,1019.3,1016.9,5,8,21,21.3,0,0,0,0
18.1,23.2,35,24,17,55,54,1019.3,1016.9,5,8,21,21.3,0,0,0,0
17.5,22.4,41,20,20,51,66,1021.5,1020.1,8,8,19.9,19.7,0,0,0,0
17.5,22.4,41,20,20,51,66,1021.5,1020.1,8,8,19.9,19.7,0,0,0,0
17.7,23.1,46,28,31,61,66,1024.7,1022,3,8,21.2,21.1,0,0,0,0
17.7,23.1,46,28,31,61,66,1024.7,1022,3,8,21.2,21.1,0,0,0,0
19.1,23.9,44,24,28,75,64,1023.2,1020.8,8,1,21.6,22.1,0,0.2,0,0
16.6,19.7,44,11,15,60,68,1023.1,1021.4,8,8,19.3,18.2,0,0.2,0,0
16.6,19.7,44,11,15,60,68,1023.1,1021.4,8,8,19.3,18.2,0,0.2,0,0
17.4,22.4,56,30,28,65,66,1024.2,1020.8,8,8,19.8,20.6,0.4,0,0,0
17.4,22.4,56,30,28,65,66,1024.2,1020.8,8,8,19.8,20.6,0.4,0,0,0
17.4,21.1,35,15,19,68,63,1019.5,1018,4,1,19.4,19.5,0.4,0,0,0
15.2,19.5,37,24,20,70,60,1025.5,1023.9,8,8,17.3,18,0,0.2,0,0
15,20.5,35,17,20,73,75,1024.6,1022.3,8,8,18.6,18.6,0.2,0,0,0
12.1,19.8,50,20,28,48,38,1002.5,1005.2,1,1,16.7,18.1,0.2,0.2,0,0
12.1,19.8,50,20,28,48,38,1002.5,1005.2,1,1,16.7,18.1,0.2,0.2,0,0
11.4,22.8,22,17,6,91,53,1030.6,1027.1,8,7,15.5,21,0.2,0,0,0
11.4,22.8,22,17,6,91,53,1030.6,1027.1,8,7,15.5,21,0.2,0,0,0
6.9,24.5,20,0,13,100,44,1026.6,1022.3,8,1,11.2,23.3,0,0,0,0
10.4,24.1,19,0,7,100,47,1018.7,1017,8,3,14.3,23.5,0,0,0,0
5.9,18.3,19,0,6,99,70,1026.9,1022.5,2,8,13.5,16.8,0,0,0,0
5.9,18.3,19,0,6,99,70,1026.9,1022.5,2,8,13.5,16.8,0,0,0,0
6.9,18.8,46,11,22,70,45,1009.5,1009.5,8,8,13.1,18.4,0,0,0,0
9.5,16.8,72,20,37,45,40,1008.1,1005.3,3,1,13.2,16,0,0,0,0
8.9,19.3,54,6,30,98,42,1014.1,1010.9,8,4,10.4,17.8,1,0.6,0,0
8.9,19.3,54,6,30,98,42,1014.1,1010.9,8,4,10.4,17.8,1,0.6,0,0
6.2,18.9,57,11,31,56,42,1013.3,1009.8,1,3,14.3,17.4,0.6,0.2,0,0
2.9,17.9,15,0,7,87,52,1027.2,1023.1,3,1,8.5,16.1,0,0,0,0
2.9,17.9,15,0,7,87,52,1027.2,1023.1,3,1,8.5,16.1,0,0,0,0
3.1,16.1,24,2,13,98,69,1023.2,1018.8,7,8,6.5,15.8,0,0,0,0
-0.2,15.3,35,0,7,75,36,1026,1024.7,8,8,6.9,14.3,0,0,0,0
9.7,18.8,31,4,15,86,71,1031.5,1028.5,8,7,13.6,17,0.2,0.6,0,0
10.7,18.4,39,20,22,63,64,1024.2,1021.9,7,8,14.9,16.9,0,0,0,0
10.7,18.4,39,20,22,63,64,1024.2,1021.9,7,8,14.9,16.9,0,0,0,0
9,18.6,56,33,28,44,34,1014.6,1012.3,1,8,13.7,17.1,0.6,0,0,0
9,18.6,56,33,28,44,34,1014.6,1012.3,1,8,13.7,17.1,0.6,0,0,0
8.6,21,30,7,19,98,49,1029.8,1023.4,8,4,10.5,20.5,0.4,0,0,0
11.9,21.1,28,7,11,72,52,1026.9,1022.3,7,8,15.5,20.3,0,0,0,0
11.9,21.1,28,7,11,72,52,1026.9,1022.3,7,8,15.5,20.3,0,0,0,0
9.1,25.5,35,6,4,95,41,1020.8,1014.9,3,1,14,25.2,0,0.2,0,0
10.9,24.7,48,4,26,87,34,1010.8,1005.7,8,6,15.5,23.5,0,0.2,0,0
11,34,72,7,31,72,17,1013.5,1007.2,3,2,17.7,33.3,0,0,0,0
13.9,21.5,33,13,20,71,54,1018.6,1017.3,3,5,17.5,20.9,0.2,0.2,0,0
15.3,27.7,35,13,19,68,42,1024,1017.4,8,1,19,26.9,0,0,0,0
18.4,26.5,33,9,24,67,57,1018.4,1015.6,8,4,20.7,24.7,0,0,0,0
18.3,28.3,37,11,20,64,44,1021.7,1016.9,3,4,22.1,27.4,0,0,0,0
17.5,20.7,39,19,17,87,67,1022.2,1022.2,8,8,17.7,20,0.8,0,0,0
17.5,20.7,39,19,17,87,67,1022.2,1022.2,8,8,17.7,20,0.8,0,0,0
15.8,26.6,33,9,17,57,40,1024,1019.8,8,4,19.6,25.6,0,0,0,0
15.1,23.4,39,13,24,60,50,1018.5,1016.2,8,8,19.6,22.4,0,0,0,0
16.1,25.1,37,17,24,67,53,1006.2,1006.8,8,6,20.9,23.3,0,0,0,0
14.5,25.3,39,9,28,63,47,1012.6,1011.8,1,1,20.6,23.7,0,0,0,0
16.9,24.5,28,2,17,74,63,1019.1,1015.8,1,8,20.2,22.4,0,0,0,0
16.9,24.5,28,2,17,74,63,1019.1,1015.8,1,8,20.2,22.4,0,0,0,0
18.5,28.5,39,9,17,66,50,1015.6,1012.9,7,1,22.8,26.9,0,0,0,0
22.1,31.9,31,7,20,80,63,1018.3,1016.8,5,3,25.2,28.3,0,0.2,0,0
20.4,30.5,33,6,15,85,53,1020.7,1018.4,8,2,22.9,30,0.6,0,0,0
18.9,30.2,46,7,11,79,59,1010.9,1009.2,8,8,23.6,27.9,0.2,0,0,0
13.9,25.3,33,4,17,76,57,1016,1014.9,5,3,18.8,24.6,0,0.6,0,0
13.9,25.3,33,4,17,76,57,1016,1014.9,5,3,18.8,24.6,0,0.6,0,0
15.6,25.5,26,7,11,80,55,1027.7,1025.7,2,8,20.6,24.5,0.4,0,0,0
15.6,25.5,26,7,11,80,55,1027.7,1025.7,2,8,20.6,24.5,0.4,0,0,0
21,30.6,33,7,9,81,53,1024.6,1021.9,8,3,23.1,28.7,0.2,0.2,0,0
20.6,29,43,11,20,93,63,1014.9,1014.5,8,8,21.9,25.5,0,0,0,0
18.6,26.5,52,4,11,86,68,1011.3,1007.2,8,4,19.8,25.6,0.6,1,0,0
18,31.3,28,0,19,99,46,1011.1,1007.6,8,1,19.3,29.8,0.2,0,0,0
19.2,30.6,24,9,11,78,57,1013.6,1009.3,8,2,22.6,29.1,0,0,0,0
14.7,29,33,6,9,67,40,1012.7,1008.8,1,1,19.9,28.2,0,0,0,0
19.5,31.4,44,13,15,87,51,1017,1012.2,1,1,21.8,30.3,0,1,0,0
19.5,31.4,44,13,15,87,51,1017,1012.2,1,1,21.8,30.3,0,1,0,0
14,25.4,46,11,26,84,51,1010.7,1012,2,4,18.4,23.9,0.2,0,0,0
11.9,24.3,30,6,11,84,50,1017.6,1015.3,8,8,16.3,23.4,0,0,0,0
12.5,23.3,50,22,30,52,44,1011.4,1014,6,2,19.1,21.7,1,0,0,0
10.5,21.6,39,17,7,65,63,1025,1022.6,8,8,18.3,20.5,0,0.6,0,0
13.1,26,24,0,11,99,52,1008.3,1004.2,8,5,14.4,24.6,0.2,0,0,0
8.2,19.7,28,0,15,83,65,1030.9,1028.4,6,8,14.1,18.7,0,1,0,0
8.2,19.7,28,0,15,83,65,1030.9,1028.4,6,8,14.1,18.7,0,1,0,0
17.2,22.5,17,7,7,78,68,1016.3,1013.1,8,8,18.9,22,0,0,0,0
8.6,20.5,17,6,4,94,57,1035.7,1032,8,7,13,19.2,0,0,0,0
8.6,20.5,17,6,4,94,57,1035.7,1032,8,7,13,19.2,0,0,0,0
8.1,17.8,13,0,7,95,82,1031.9,1027.4,8,8,12.3,17.4,0,0.2,0,0
6.4,19,15,4,6,99,50,1025.7,1021.9,8,1,9.4,18.4,0.2,0,0,0
6.4,19,15,4,6,99,50,1025.7,1021.9,8,1,9.4,18.4,0.2,0,0,0
8.6,19.4,28,11,0,72,76,1020.8,1020.3,8,5,17.7,18.6,0.2,0,0,0
8.6,19.4,28,11,0,72,76,1020.8,1020.3,8,5,17.7,18.6,0.2,0,0,0
6.6,15.3,54,17,20,54,35,1015.5,1017.3,2,1,14.2,15.1,0.2,0,0,0
9.8,18.7,17,0,9,90,62,1035,1031.5,8,7,12.7,17.3,0,0,0,0
3.9,16.5,20,6,9,94,62,1029.1,1027.5,8,8,8.2,16.2,0,0,0,0
4.5,17.2,24,2,11,87,53,1033.1,1030.9,7,5,9.9,16.4,0.2,0,0,0
9.6,20.6,31,6,11,99,55,1020.1,1014.1,8,8,11,19.2,0,0,0,0
5.4,20.9,39,6,13,89,50,1027.5,1020.5,4,4,12.4,20,0,0,0,0
5.3,18.2,22,0,4,74,48,1027.3,1024.3,7,2,11.4,17.2,0,0,0,0
8.9,21.5,50,9,11,98,46,1019.6,1015.2,2,7,13,20.1,0.2,0,0,0
12.7,19.7,33,17,15,65,51,1022.2,1020.2,7,8,15.8,19.2,0,0.6,0,0
5.1,19.8,22,13,11,75,45,1031.3,1029.3,5,6,13.9,19.5,0,0,0,0
8.8,25.4,24,6,9,88,36,1020.1,1014.8,1,5,14.5,23.7,0,0.2,0,0
8.8,25.4,24,6,9,88,36,1020.1,1014.8,1,5,14.5,23.7,0,0.2,0,0
9.4,23.4,33,11,24,71,60,1022.5,1020.1,8,1,18,21.5,0,0,0,0
13.9,20.4,28,7,15,66,59,1038.8,1035.5,8,8,16.7,19.7,0,0,0,0
13.9,20.4,28,7,15,66,59,1038.8,1035.5,8,8,16.7,19.7,0,0,0,0
17.3,18.5,24,13,15,85,98,1022.6,1022.4,8,8,17.4,17.4,0.2,0.2,0,0
17.4,22.1,31,13,9,95,63,1029.3,1027.6,8,8,17.5,21.6,0.2,0.4,0,0
12.3,22.6,24,9,9,70,48,1025.6,1021.6,8,8,15.7,20.7,0,0.2,0,0
11.6,25.8,30,4,20,77,52,1022,1017.9,5,6,17.7,24,0,0,0,0
18.2,23.6,24,11,9,74,66,1020.6,1020,8,7,20.7,22.7,0,0,0,0
16.3,22.3,26,0,11,69,62,1019.6,1016.4,8,8,19.4,21,0,0,0,0
16.3,22.3,26,0,11,69,62,1019.6,1016.4,8,8,19.4,21,0,0,0,0
18.2,24.6,30,11,13,80,52,1016.6,1015.4,6,8,19.5,23.7,0,0.6,0,0
12,22.5,28,7,17,70,53,1027.4,1025.2,8,8,18,21.3,0,0,0,0
12,22.5,28,7,17,70,53,1027.4,1025.2,8,8,18,21.3,0,0,0,0
20.8,31.7,46,9,31,75,59,1015.5,1010.1,8,8,22.5,27.5,0.2,0,0,0
16.2,29.4,37,13,22,77,66,1009.5,1005.7,2,8,21.5,25.8,0,0.8,0,0
16.2,29.4,37,13,22,77,66,1009.5,1005.7,2,8,21.5,25.8,0,0.8,0,0
14.7,22.7,39,9,24,71,55,1023.9,1022.6,8,8,17.2,20.6,0.2,0,0,0
14.7,22.7,39,9,24,71,55,1023.9,1022.6,8,8,17.2,20.6,0.2,0,0,0
19.7,29,35,4,13,91,53,1017.5,1015.7,8,1,22.1,28.2,0.2,0,0,0
17.6,26.7,39,9,13,85,72,1018.8,1016.2,8,8,18.5,24.3,0,0.6,0,0
17.6,26.7,39,9,13,85,72,1018.8,1016.2,8,8,18.5,24.3,0,0.6,0,0
16.3,28.2,28,6,20,86,53,1018.3,1015.7,7,6,20.5,26.6,0.6,0,0,0
18.4,28.4,37,7,17,81,52,1020.9,1018.7,8,8,21.8,26.5,0,0,0,0
18.9,29.7,35,11,19,75,47,1019.3,1017.7,2,3,24.2,28.6,0,0,0,0
18.9,29.7,35,11,19,75,47,1019.3,1017.7,2,3,24.2,28.6,0,0,0,0
17.8,32.1,33,2,17,86,48,1022.1,1018.6,8,2,22.2,31.9,0,0,0,0
18.7,28.4,30,7,17,85,63,1017.1,1012.3,1,2,21.3,25.2,0.6,0,0,0
14.2,28.4,37,0,24,97,60,1018.2,1015.8,1,8,18.4,26,0,0,0,0
16.4,21,31,6,13,80,74,1023.6,1021,8,7,18,20.5,0,0,0,0
16.4,21,31,6,13,80,74,1023.6,1021,8,7,18,20.5,0,0,0,0
13.1,25.8,26,11,17,69,52,1027.6,1025.6,6,8,20.1,23.4,0,0.2,0,0
13.1,25.8,26,11,17,69,52,1027.6,1025.6,6,8,20.1,23.4,0,0.2,0,0
11.5,25.6,28,6,13,89,59,1030.3,1027,8,8,17.7,23.6,0.2,0,0,0
13.6,24.7,31,11,17,80,76,1022.2,1018.9,6,4,19.2,20.2,0,0.4,0,0
13.6,24.7,31,11,17,80,76,1022.2,1018.9,6,4,19.2,20.2,0,0.4,0,0
